,price,Overall.Qual,Garage.Area,Total.Bsmt.SF,X1st.Flr.SF,Full.Bath,AgeofHouse,Mas.Vnr.Area,TotRms.AbvGrd,Fireplaces,Wood.Deck.SF,Open.Porch.SF
1621,160000,6,398.0,392.0,924,2,13,32.0,7,1,256,64
1622,180000,6,451.0,923.0,947,2,7,0.0,7,1,256,48
1623,178750,7,420.0,691.0,691,2,11,0.0,6,0,0,44
1624,176000,7,402.0,1237.0,1253,2,11,38.0,6,1,220,21
1625,204000,6,482.0,938.0,957,3,4,0.0,7,1,188,30
1626,160000,7,420.0,1168.0,1187,2,14,52.0,6,0,0,21
1627,160000,7,402.0,384.0,802,2,15,76.0,7,1,164,0
1628,163900,7,392.0,384.0,812,2,15,170.0,7,1,100,25
1629,168000,6,392.0,903.0,910,2,13,0.0,7,1,290,84
1630,154204,6,480.0,1302.0,1128,1,43,138.0,6,1,0,108
1631,170000,8,461.0,1074.0,1088,1,21,0.0,5,0,0,74
1632,207500,7,577.0,1190.0,1190,2,23,0.0,6,1,219,0
1633,182000,8,480.0,1166.0,1179,2,19,0.0,5,0,0,108
1634,212000,8,484.0,1312.0,1321,1,17,0.0,4,1,0,64
1635,377426,9,676.0,1922.0,1922,2,1,200.0,8,1,178,51
1636,349265,8,729.0,1149.0,1164,3,2,146.0,10,1,120,32
1637,591587,9,1110.0,2660.0,2338,2,0,710.0,8,2,0,135
1638,155000,5,828.0,1100.0,1424,1,17,0.0,7,0,144,0
1639,319900,9,556.0,1612.0,1612,2,1,165.0,6,1,0,164
1640,392000,8,567.0,1419.0,1419,2,0,0.0,7,1,140,0
1641,441929,8,724.0,2220.0,2234,1,1,945.0,7,1,390,80
1642,455000,10,724.0,1742.0,2042,2,0,250.0,8,1,240,52
1643,182900,6,467.0,1440.0,1440,2,26,310.0,7,1,0,0
1644,174000,6,480.0,1284.0,1284,2,23,0.0,5,0,0,0
1645,178000,6,477.0,585.0,1140,3,4,74.0,7,1,268,112
1646,176000,7,484.0,725.0,725,2,4,306.0,6,1,167,72
1647,213000,7,663.0,1529.0,1664,2,22,67.0,7,1,0,0
1648,192000,7,481.0,780.0,1085,2,28,549.0,9,1,192,72
1649,190000,7,534.0,808.0,1161,2,30,0.0,8,1,0,0
1650,195000,6,551.0,848.0,1118,2,31,298.0,8,1,0,224
1651,148000,6,564.0,1032.0,1032,2,29,233.0,6,1,0,0
1652,151500,6,495.0,1153.0,1177,2,23,98.0,6,0,204,103
1653,197000,7,550.0,539.0,1040,2,28,96.0,6,1,0,88
1654,192350,6,478.0,1259.0,1353,2,8,253.0,5,1,240,141
1655,152000,5,462.0,780.0,780,2,38,263.0,7,0,208,0
1656,170000,6,944.0,1625.0,1220,2,36,176.0,6,1,0,0
1657,175000,5,487.0,1484.0,1484,2,36,0.0,7,1,224,0
1658,175000,6,539.0,702.0,1041,1,39,365.0,7,1,224,0
1659,197900,7,550.0,793.0,1142,2,31,233.0,7,1,0,113
1660,174000,7,585.0,1228.0,1324,2,31,130.0,5,1,407,36
1661,178900,6,488.0,1084.0,1084,2,33,0.0,8,1,0,96
1662,139000,5,288.0,372.0,576,1,2,82.0,5,0,35,0
1663,143250,6,576.0,981.0,981,1,36,0.0,5,0,0,312
1664,184000,7,484.0,725.0,725,1,3,138.0,7,0,0,32
1665,155000,5,576.0,925.0,1422,1,17,0.0,7,0,252,0
1666,133000,5,368.0,914.0,914,1,5,32.0,5,0,120,0
1667,119500,5,280.0,950.0,950,1,36,0.0,5,0,0,0
1668,123000,4,480.0,858.0,872,1,36,0.0,5,0,0,0
1669,110000,4,684.0,858.0,858,1,36,0.0,4,0,0,0
1670,128000,4,270.0,914.0,914,1,46,0.0,4,0,140,0
1671,120500,4,528.0,864.0,864,1,36,0.0,5,0,0,0
1672,133000,7,367.0,723.0,767,1,9,182.0,4,0,120,40
1673,155000,6,511.0,1337.0,1337,2,6,0.0,5,1,136,68
1674,177000,6,522.0,1405.0,1337,2,9,0.0,5,1,0,68
1675,113500,6,264.0,525.0,525,1,34,567.0,6,0,144,0
1676,113000,6,264.0,672.0,672,1,34,285.0,7,0,144,28
1677,113700,6,264.0,672.0,672,1,34,265.0,7,0,0,28
1678,106000,5,440.0,630.0,630,2,37,304.0,6,0,0,0
1679,122500,5,440.0,765.0,765,1,36,376.0,6,0,240,36
1680,128000,6,440.0,1078.0,958,2,31,0.0,5,1,0,205
1681,155000,6,440.0,804.0,804,2,31,0.0,7,1,48,0
1682,142500,7,319.0,1061.0,1055,2,29,0.0,4,0,108,32
1683,129250,5,360.0,988.0,988,1,41,52.0,5,0,0,0
1684,356000,9,730.0,1790.0,1816,2,0,378.0,7,1,186,36
1685,314813,9,774.0,1822.0,1828,2,0,452.0,9,1,0,108
1686,318000,8,818.0,1694.0,1694,2,0,254.0,7,0,168,228
1687,322400,8,856.0,1694.0,1694,2,0,302.0,7,1,0,112
1688,318000,8,928.0,1734.0,1734,2,0,328.0,7,1,0,0
1689,345474,8,938.0,2108.0,2122,2,0,0.0,7,1,130,142
1690,415298,9,732.0,2121.0,2121,2,0,315.0,8,1,124,98
1691,492000,9,1040.0,1934.0,1943,2,0,456.0,8,1,268,58
1692,338931,8,670.0,1108.0,1148,2,0,190.0,11,1,120,39
1693,450000,10,878.0,1994.0,2046,2,1,400.0,7,2,188,65
1694,280000,7,947.0,1063.0,1071,2,1,350.0,9,1,192,62
1695,479069,9,932.0,2552.0,2552,2,0,456.0,8,2,130,28
1696,395000,8,895.0,1935.0,1973,2,1,375.0,9,1,315,45
1697,380000,9,694.0,2153.0,2069,2,1,772.0,9,1,414,84
1698,250000,8,866.0,1626.0,1634,2,1,248.0,7,1,0,44
1699,440000,8,908.0,1976.0,1976,2,0,304.0,7,1,250,63
1700,418000,9,814.0,1704.0,1722,2,1,365.0,9,1,282,55
1701,500067,10,1174.0,2320.0,2290,2,0,970.0,7,1,192,30
1702,260116,8,728.0,1582.0,1582,2,-1,0.0,7,1,0,368
1703,317000,8,852.0,1143.0,1143,2,2,344.0,9,1,192,151
1704,319500,8,786.0,918.0,958,2,0,120.0,8,2,172,104
1705,325624,8,789.0,1582.0,1610,1,0,300.0,8,1,178,120
1706,372000,9,843.0,1802.0,1802,2,1,510.0,7,1,158,105
1707,342000,8,916.0,1706.0,1718,2,3,502.0,11,1,194,50
1708,354000,8,872.0,1136.0,1136,2,3,388.0,10,1,184,154
1709,350000,8,818.0,1317.0,1217,2,4,280.0,7,1,192,228
1710,285000,8,656.0,1181.0,1234,2,3,340.0,10,1,104,100
1711,281500,8,774.0,895.0,895,2,0,246.0,8,1,196,104
1712,245700,7,878.0,1614.0,1614,2,1,210.0,7,0,100,38
1713,232698,8,554.0,1721.0,1721,2,2,210.0,7,0,168,27
1714,250000,8,876.0,1298.0,1298,2,0,0.0,7,0,0,40
1715,194700,6,460.0,1362.0,1362,2,1,256.0,6,1,192,28
1716,204000,6,631.0,1302.0,1302,1,1,182.0,5,1,110,50
1717,200000,6,631.0,1302.0,1302,1,1,182.0,5,1,110,50
1718,207000,6,460.0,1362.0,1362,2,1,256.0,6,1,192,28
1719,209500,8,627.0,1554.0,1554,2,1,108.0,6,1,156,73
1720,209500,8,627.0,1554.0,1554,2,1,108.0,6,1,156,73
1721,202500,8,484.0,1370.0,1370,2,1,178.0,6,1,120,49
1722,280000,9,564.0,1577.0,1577,2,2,394.0,6,1,203,39
1723,277500,9,556.0,1561.0,1561,2,2,246.0,6,1,203,47
1724,318061,9,617.0,1869.0,1869,2,0,362.0,6,1,210,54
1725,221370,8,550.0,1324.0,1324,2,1,176.0,6,1,0,38
1726,200000,7,478.0,1405.0,1405,2,4,235.0,6,1,136,36
1728,176000,6,400.0,768.0,768,2,1,0.0,6,1,100,38
1729,178900,6,393.0,783.0,783,2,0,0.0,8,1,0,72
1730,168165,7,454.0,608.0,608,2,0,44.0,6,0,100,33
1731,171925,6,440.0,738.0,738,2,1,0.0,7,1,100,30
1732,198444,6,350.0,698.0,698,2,0,0.0,6,1,0,34
1733,203000,6,388.0,1326.0,1326,2,2,0.0,6,0,120,23
1734,179540,7,400.0,728.0,728,2,0,0.0,8,1,100,24
1735,176485,7,436.0,1302.0,1302,2,0,0.0,6,0,0,22
1736,181134,7,396.0,1340.0,1340,2,0,0.0,6,0,100,30
1737,156932,6,432.0,616.0,616,2,0,0.0,6,1,0,36
1738,166000,6,440.0,752.0,752,2,0,22.0,6,0,100,32
1739,177594,7,400.0,728.0,728,2,0,16.0,7,0,100,24
1740,173500,7,462.0,1246.0,1258,2,0,0.0,6,0,0,0
1741,172500,7,648.0,1258.0,1258,2,0,72.0,6,1,144,16
1742,194201,7,648.0,1258.0,1402,0,0,72.0,7,1,120,16
1743,226500,8,630.0,1406.0,1589,2,4,72.0,7,1,143,20
1744,185485,7,388.0,1266.0,1266,2,0,16.0,6,1,100,16
1745,259000,7,630.0,1530.0,1530,2,3,0.0,7,1,144,36
1746,188500,7,437.0,835.0,1119,2,2,0.0,5,0,100,24
1747,175000,7,400.0,384.0,744,2,3,0.0,8,1,100,0
1748,215000,7,434.0,847.0,847,2,2,0.0,8,1,100,48
1749,206580,7,534.0,1510.0,1525,2,1,0.0,6,1,100,18
1750,183500,7,440.0,840.0,840,2,3,0.0,7,1,100,48
1752,211000,7,434.0,847.0,847,2,4,16.0,8,1,0,48
1753,181000,6,463.0,924.0,948,2,7,0.0,7,1,100,48
1754,219500,7,435.0,854.0,864,2,5,0.0,8,1,264,48
1755,175000,6,460.0,953.0,953,2,7,0.0,7,1,0,40
1756,170000,7,400.0,384.0,774,2,7,0.0,8,1,100,0
1757,162000,7,400.0,660.0,660,2,4,0.0,6,0,0,48
1758,187000,6,442.0,915.0,940,2,7,0.0,7,1,0,50
1759,185000,6,460.0,941.0,961,2,7,0.0,7,1,460,42
1760,745000,10,813.0,2396.0,2411,3,11,0.0,10,2,171,78
1761,384500,8,925.0,1779.0,1779,2,9,515.0,8,2,76,61
1762,248000,8,648.0,969.0,997,2,7,72.0,8,1,0,56
1763,466500,10,804.0,2633.0,2633,2,5,705.0,8,2,314,140
1764,410000,9,806.0,1408.0,1671,2,9,422.0,9,1,108,87
1765,322500,8,758.0,1389.0,1411,2,8,0.0,9,1,286,60
1766,252000,7,600.0,1066.0,1108,2,9,275.0,8,1,120,38
1767,755000,10,832.0,2444.0,2444,3,12,1170.0,10,2,382,50
1768,269790,7,455.0,1117.0,1127,2,10,0.0,8,1,180,130
1769,315750,7,834.0,1379.0,1383,2,10,594.0,8,1,239,60
1770,290000,7,721.0,1203.0,1214,2,12,290.0,9,1,224,114
1771,290000,8,752.0,1318.0,1328,2,12,513.0,9,1,222,98
1772,430000,8,546.0,3200.0,3228,3,14,0.0,10,1,264,75
1773,263000,8,517.0,1105.0,1105,2,14,309.0,9,1,0,65
1774,330000,8,933.0,1325.0,1335,2,10,526.0,8,1,198,92
1775,213133,7,605.0,1369.0,1369,2,0,0.0,5,0,0,203
1776,260261,8,852.0,1542.0,1542,2,0,164.0,6,1,168,110
1777,320000,9,788.0,1905.0,1905,2,1,302.0,8,1,0,191
1778,282922,8,754.0,1485.0,1464,2,0,84.0,6,0,168,160
1779,215000,8,484.0,1524.0,1534,2,1,248.0,7,1,168,46
1780,419005,10,1092.0,1966.0,1966,2,0,754.0,6,1,76,52
1781,255000,8,865.0,1623.0,1636,2,1,208.0,8,1,0,60
1782,147000,8,895.0,1795.0,1795,2,0,428.0,7,1,0,49
1784,311872,7,786.0,1726.0,1726,2,0,205.0,8,1,171,138
1785,248328,7,954.0,1689.0,1689,2,0,0.0,7,0,0,56
1786,227000,8,825.0,1588.0,1588,2,1,410.0,7,1,144,45
1787,260000,8,484.0,1538.0,1538,2,2,148.0,7,0,146,40
1788,225000,8,474.0,1496.0,1496,2,0,140.0,7,0,168,130
1789,249000,7,672.0,1494.0,1506,2,1,143.0,7,1,192,35
1790,307000,8,636.0,1686.0,1694,2,2,186.0,7,1,255,57
1791,250000,7,574.0,982.0,982,2,1,0.0,7,0,240,53
1792,221300,8,859.0,1302.0,1302,2,1,0.0,7,0,0,40
1793,208900,8,598.0,1338.0,1338,2,0,0.0,6,0,0,141
1794,210400,7,575.0,1335.0,1335,2,0,0.0,6,0,0,210
1795,255000,8,590.0,896.0,896,2,0,0.0,8,0,184,96
1796,212109,5,561.0,725.0,725,3,0,0.0,8,0,0,0
1797,270000,8,1025.0,1088.0,1088,2,1,0.0,8,1,208,46
1798,303477,8,550.0,1184.0,1184,2,0,0.0,11,1,208,364
1800,249700,8,826.0,1656.0,1656,2,1,0.0,7,0,0,146
1801,227875,7,578.0,874.0,874,3,0,0.0,7,0,144,105
1802,261329,8,594.0,1574.0,1584,2,0,0.0,6,1,0,256
1803,253000,8,658.0,1685.0,1685,2,1,298.0,5,1,112,63
1804,265000,6,744.0,1158.0,1158,2,3,353.0,9,1,193,127
1805,340000,8,610.0,1580.0,1580,3,2,0.0,8,1,159,214
1806,146000,6,0.0,1100.0,1100,1,0,0.0,6,0,0,136
1807,147000,7,0.0,1143.0,1143,1,1,0.0,5,0,0,55
1808,149000,5,576.0,1094.0,1094,1,3,126.0,6,0,0,0
1809,181000,7,566.0,1461.0,1486,2,1,170.0,7,0,0,32
1810,201000,6,471.0,928.0,936,2,13,105.0,7,0,300,87
1811,191750,6,492.0,864.0,920,2,10,0.0,7,0,144,85
1812,179000,7,539.0,1349.0,1349,2,6,108.0,6,0,120,55
1813,215000,7,514.0,1482.0,1494,2,9,0.0,5,1,402,25
1814,179200,6,529.0,1575.0,1575,2,15,0.0,5,0,0,0
1815,128000,6,283.0,630.0,630,1,27,0.0,5,2,340,0
1816,144000,5,504.0,840.0,884,1,24,0.0,5,0,240,0
1817,144000,5,630.0,0.0,2020,2,30,320.0,10,2,0,0
1818,120750,5,308.0,894.0,894,1,30,0.0,5,0,192,0
1819,132500,5,624.0,970.0,970,1,44,0.0,5,0,0,24
1820,132000,5,576.0,1057.0,1057,1,45,0.0,6,0,0,0
1821,132500,5,264.0,999.0,999,1,6,0.0,6,0,0,132
1822,129000,4,544.0,1040.0,1120,1,46,0.0,5,0,168,0
1823,143900,5,349.0,1140.0,1696,1,45,0.0,8,1,0,30
1824,145000,5,686.0,1040.0,1040,1,39,0.0,5,0,188,0
1825,128500,5,572.0,988.0,988,1,46,57.0,5,0,0,0
1826,125500,5,288.0,876.0,902,1,40,75.0,6,0,0,0
1827,300000,7,564.0,1223.0,1271,2,17,272.0,7,1,0,99
1828,294000,7,518.0,1192.0,1516,2,4,0.0,9,2,220,47
1829,129000,5,431.0,1037.0,1037,1,33,44.0,5,0,136,47
1830,171000,5,611.0,1390.0,1701,2,26,0.0,6,2,0,0
1831,147000,6,542.0,1044.0,1055,1,1,0.0,5,1,455,0
1832,302000,8,750.0,1453.0,1453,2,17,336.0,9,1,500,0
1833,285000,8,541.0,1683.0,2129,2,7,337.0,9,1,0,33
1834,214000,8,540.0,1378.0,1378,2,3,0.0,6,1,160,56
1835,166000,8,484.0,1141.0,1151,2,0,30.0,5,0,0,60
1836,193800,8,476.0,1511.0,1565,2,0,36.0,5,0,0,120
1837,208900,7,466.0,1352.0,1352,2,0,0.0,5,1,0,241
1838,194000,7,466.0,1352.0,1352,2,0,0.0,5,1,0,241
1841,164700,7,528.0,625.0,625,2,0,0.0,5,0,0,54
1842,176500,6,440.0,744.0,757,2,8,342.0,6,1,0,0
1843,176000,6,440.0,729.0,729,2,8,1129.0,5,1,0,32
1844,168500,6,440.0,756.0,756,2,7,513.0,4,1,0,32
1845,177000,6,440.0,756.0,769,2,7,216.0,4,0,0,32
1846,177000,6,440.0,756.0,769,2,7,456.0,5,1,0,0
1847,148800,7,480.0,551.0,551,2,3,0.0,4,0,0,60
1848,174000,8,492.0,776.0,764,2,7,456.0,5,0,206,0
1849,239000,7,576.0,975.0,975,2,9,1600.0,7,1,0,10
1850,204000,7,625.0,1339.0,1358,2,7,0.0,5,0,176,174
1851,301000,8,552.0,1054.0,1072,2,3,0.0,8,2,0,48
1852,312500,8,1105.0,1220.0,1220,2,9,0.0,8,2,147,0
1853,279700,8,478.0,1494.0,1494,1,12,0.0,5,1,0,30
1854,255000,7,546.0,2002.0,2362,2,27,600.0,8,1,180,16
1855,194000,5,588.0,1360.0,1432,1,29,0.0,5,1,168,180
1856,218000,5,528.0,1437.0,1437,2,3,0.0,6,1,0,21
1857,213750,8,571.0,1057.0,1295,1,9,0.0,4,2,133,89
1858,187000,6,512.0,528.0,1094,2,13,360.0,7,1,113,100
1859,181500,6,460.0,1262.0,1262,2,31,0.0,6,1,298,0
1860,373000,8,676.0,2461.0,2497,2,26,0.0,7,2,266,0
1861,190000,5,600.0,1361.0,1361,2,30,1.0,12,1,155,24
1862,226000,7,650.0,1057.0,1057,2,6,0.0,7,1,0,235
1863,143450,6,412.0,912.0,1152,1,39,41.0,7,0,0,126
1864,240050,6,570.0,1008.0,1403,2,37,525.0,8,1,0,192
1865,162500,6,480.0,973.0,1082,1,38,0.0,6,0,160,0
1866,164000,6,528.0,1295.0,1295,1,39,196.0,6,0,0,194
1867,185000,7,515.0,1124.0,1610,2,20,0.0,8,1,202,0
1868,188500,7,472.0,1594.0,1594,2,14,112.0,6,1,190,80
1869,255000,7,473.0,1148.0,1091,2,14,194.0,8,1,235,86
1870,136905,5,528.0,1680.0,1680,2,31,164.0,8,0,0,0
1871,158500,6,484.0,1093.0,1093,2,41,0.0,6,1,224,0
1872,175500,7,528.0,1242.0,1242,1,34,320.0,6,1,0,0
1873,127000,6,311.0,1052.0,1052,1,44,203.0,6,0,0,133
1874,127000,5,308.0,949.0,1107,1,14,0.0,5,0,88,64
1875,143000,5,318.0,1214.0,1214,2,40,196.0,5,1,0,111
1876,156000,5,515.0,1073.0,1073,1,42,168.0,6,0,0,0
1877,144000,5,484.0,1024.0,1344,1,24,0.0,6,1,316,28
1878,119000,5,352.0,1728.0,1728,2,43,84.0,10,0,155,0
1879,103000,4,530.0,0.0,1224,2,43,0.0,8,0,0,0
1880,139900,5,286.0,978.0,1422,1,29,0.0,6,1,0,0
1881,151500,6,301.0,958.0,958,1,9,0.0,5,0,0,0
1882,126500,5,461.0,1065.0,1065,1,47,66.0,6,0,74,0
1883,145000,6,264.0,588.0,1138,1,49,63.0,6,0,224,0
1884,120000,5,297.0,912.0,912,1,22,0.0,5,0,12,285
1885,124000,5,396.0,894.0,1074,1,51,0.0,6,1,0,72
1886,106500,5,294.0,0.0,882,1,48,0.0,5,0,0,0
1887,140500,5,440.0,864.0,1187,1,46,0.0,6,1,128,0
1888,137500,5,784.0,964.0,964,1,46,56.0,5,1,170,0
1889,117600,5,312.0,894.0,894,1,47,0.0,5,0,0,0
1890,163500,7,440.0,1174.0,1200,2,41,202.0,6,1,0,0
1891,161000,6,440.0,1042.0,1042,2,42,98.0,5,0,192,0
1892,158000,6,309.0,1302.0,1302,2,16,108.0,7,0,333,0
1893,224500,6,539.0,845.0,845,2,10,306.0,8,1,0,0
1894,147000,6,286.0,1130.0,1374,1,43,212.0,7,1,0,28
1895,200000,6,510.0,1592.0,1652,1,16,136.0,6,1,0,0
1896,181900,6,572.0,1144.0,1429,1,20,85.0,7,2,216,110
1897,150750,5,624.0,1063.0,1327,1,5,0.0,7,0,0,0
1898,101800,4,462.0,0.0,1224,2,45,0.0,6,0,0,0
1899,124000,6,306.0,932.0,932,1,57,0.0,4,1,0,0
1900,138500,5,512.0,822.0,908,1,11,0.0,4,0,284,24
1901,39300,1,0.0,0.0,334,1,57,0.0,2,0,0,0
1902,64500,3,0.0,666.0,666,1,57,0.0,4,0,0,52
1903,64000,3,0.0,370.0,442,1,57,0.0,4,0,0,21
1904,112000,5,308.0,808.0,808,1,7,0.0,5,0,143,0
1905,165000,6,540.0,816.0,1127,1,29,272.0,9,1,0,52
1906,144000,5,288.0,1078.0,1150,1,52,176.0,6,0,0,0
1907,137000,5,400.0,928.0,928,2,57,567.0,10,0,0,0
1908,105000,5,240.0,768.0,968,1,57,0.0,6,1,0,0
1909,146500,5,312.0,728.0,888,1,12,224.0,7,2,168,0
1910,126000,5,792.0,1560.0,1560,2,39,0.0,8,0,0,0
1911,175000,5,432.0,793.0,1280,2,41,87.0,6,1,140,40
1912,158500,6,525.0,1218.0,1254,1,46,291.0,6,1,0,0
1913,114500,5,275.0,912.0,912,1,49,1.0,5,0,0,0
1914,144000,5,315.0,874.0,874,1,49,180.0,7,0,0,0
1915,129000,6,596.0,1021.0,1465,2,28,113.0,7,1,0,265
1916,141000,6,315.0,936.0,936,1,8,0.0,4,0,0,0
1917,131000,5,308.0,1008.0,1008,1,51,54.0,6,0,0,0
1918,142100,5,692.0,1053.0,1053,1,44,0.0,6,0,240,0
1919,139000,5,308.0,1056.0,1056,1,15,0.0,6,0,0,0
1920,157900,6,301.0,1442.0,1442,1,49,243.0,7,0,0,0
1921,139400,5,260.0,1056.0,1056,1,2,0.0,6,0,390,0
1922,150000,6,336.0,1244.0,1244,1,50,0.0,6,2,0,40
1923,120000,5,336.0,1144.0,1144,1,47,69.0,6,1,0,0
1924,174850,6,464.0,1331.0,1721,1,38,289.0,8,3,0,0
1925,116000,5,308.0,922.0,922,1,50,0.0,5,0,0,34
1926,135000,5,286.0,1048.0,1048,1,51,120.0,6,0,0,20
1927,163500,6,484.0,1657.0,1657,2,37,0.0,7,1,0,0
1928,130000,5,310.0,1204.0,1411,1,32,0.0,7,1,278,82
1929,129500,5,336.0,1216.0,1216,1,52,0.0,5,0,0,0
1930,142000,5,336.0,864.0,1154,1,1,0.0,6,0,63,0
1931,128600,5,484.0,1560.0,1560,2,49,260.0,8,0,0,0
1932,125000,6,410.0,948.0,948,1,55,0.0,5,0,0,48
1933,136000,6,293.0,1040.0,1040,1,54,0.0,6,0,0,0
1934,134500,5,240.0,1008.0,1008,1,1,0.0,6,0,0,18
1935,127000,5,252.0,925.0,925,1,4,0.0,5,0,152,0
1936,130000,5,572.0,384.0,1360,1,52,0.0,6,1,0,50
1937,115000,4,352.0,1190.0,1040,1,52,0.0,7,0,0,0
1938,116900,5,390.0,923.0,925,1,52,0.0,5,2,81,0
1939,132000,5,252.0,928.0,928,1,7,0.0,4,0,261,0
1940,153000,4,280.0,1105.0,1647,1,54,0.0,6,1,225,0
1941,112500,5,420.0,924.0,924,1,55,0.0,6,0,0,324
1942,138000,4,0.0,925.0,1000,2,1,0.0,7,0,231,0
1943,135000,5,576.0,845.0,893,1,4,0.0,4,0,0,0
1944,156000,5,371.0,1216.0,1216,1,3,0.0,7,1,200,0
1945,301600,5,1200.0,666.0,1308,3,0,0.0,9,0,0,208
1946,109000,5,240.0,735.0,735,1,57,0.0,5,0,0,39
1947,103200,4,0.0,882.0,882,1,51,0.0,4,0,0,0
1948,128500,4,580.0,1151.0,845,2,14,0.0,6,0,0,0
1949,64500,4,216.0,656.0,968,2,0,0.0,5,0,0,0
1950,148000,5,0.0,736.0,751,1,8,0.0,6,0,0,112
1951,86000,5,216.0,691.0,691,1,57,0.0,4,0,0,20
1952,172000,7,276.0,725.0,1035,2,8,364.0,6,2,460,46
1953,120000,5,240.0,920.0,888,1,46,53.0,5,0,0,0
1954,128500,6,288.0,952.0,952,1,39,86.0,5,0,0,0
1955,135000,5,504.0,1040.0,1040,1,38,192.0,9,2,335,0
1956,122900,5,576.0,672.0,672,1,1,0.0,6,1,0,0
1957,119200,6,240.0,1082.0,1082,1,57,206.0,5,1,0,130
1958,143000,6,315.0,1040.0,1168,2,57,320.0,7,1,0,0
1959,119000,5,276.0,876.0,988,1,57,0.0,6,0,0,80
1960,102000,5,357.0,864.0,1238,1,57,0.0,6,1,0,171
1961,129000,5,720.0,864.0,864,1,5,0.0,5,0,194,0
1962,135000,5,254.0,1010.0,1134,1,5,45.0,6,0,0,16
1963,152000,5,286.0,1040.0,1040,1,4,0.0,6,0,0,0
1964,140000,5,338.0,1170.0,1170,1,49,0.0,6,1,0,0
1965,152000,5,324.0,1242.0,1242,1,47,0.0,6,0,0,0
1966,156500,5,351.0,1377.0,1377,1,47,0.0,6,2,0,0
1967,141000,5,0.0,1800.0,1800,2,46,0.0,10,0,0,0
1968,99000,5,300.0,0.0,925,1,46,0.0,7,0,0,0
1969,187000,6,440.0,822.0,1020,2,14,340.0,7,1,239,42
1970,169500,5,264.0,864.0,876,2,45,288.0,8,1,0,168
1971,125500,5,294.0,864.0,864,1,45,0.0,5,0,58,0
1972,130000,5,288.0,896.0,936,1,45,0.0,6,1,24,90
1973,103000,5,576.0,850.0,960,1,27,0.0,5,0,0,0
1974,132000,5,360.0,264.0,768,2,5,0.0,7,0,270,0
1975,127500,6,576.0,845.0,866,1,57,0.0,6,0,0,0
1976,89500,5,184.0,1022.0,1022,1,57,0.0,4,1,0,122
1977,140000,5,672.0,936.0,936,1,27,180.0,4,0,49,0
1978,99900,5,180.0,967.0,967,1,17,0.0,5,1,0,0
1979,100000,4,273.0,641.0,1047,1,12,0.0,6,0,0,0
1980,130000,5,379.0,808.0,1072,1,57,279.0,5,2,0,0
1981,135000,5,576.0,680.0,680,1,1,0.0,6,1,116,26
1982,120000,3,308.0,649.0,679,1,5,0.0,6,0,0,176
1983,89471,4,672.0,907.0,1131,1,7,435.0,7,0,0,72
1984,85000,4,252.0,570.0,761,1,57,0.0,6,0,0,0
1985,108500,4,308.0,960.0,960,1,57,0.0,5,0,0,0
1986,137000,4,342.0,1075.0,1156,2,57,0.0,7,0,0,0
1987,110500,5,0.0,686.0,866,1,10,0.0,4,0,58,42
1988,100000,5,480.0,968.0,968,1,1,0.0,5,0,0,0
1989,184900,8,816.0,725.0,909,2,8,0.0,7,0,0,0
1990,145000,6,374.0,728.0,914,1,57,0.0,9,1,0,0
1991,125000,5,250.0,702.0,842,1,13,0.0,6,0,0,0
1992,114000,5,480.0,616.0,616,1,57,0.0,6,0,280,0
1993,90000,5,560.0,662.0,1422,2,57,0.0,10,0,0,57
1994,144100,6,468.0,926.0,991,2,17,0.0,6,0,128,103
1995,117500,6,205.0,1008.0,1178,2,57,0.0,8,0,0,48
1996,124500,5,336.0,687.0,687,1,2,0.0,6,1,0,32
1997,185000,7,576.0,819.0,1312,2,20,0.0,8,1,0,148
1998,133900,6,506.0,1214.0,1260,2,9,0.0,9,1,0,0
1999,152000,6,216.0,1149.0,1149,2,3,0.0,5,0,0,0
2000,153500,5,812.0,1559.0,1559,1,34,0.0,5,0,0,116
2001,159500,7,704.0,718.0,1576,1,9,0.0,8,0,0,48
2002,87000,5,160.0,912.0,912,1,57,0.0,6,0,0,0
2003,104500,4,331.0,0.0,968,1,51,1.0,5,0,0,0
2004,110000,4,384.0,0.0,1382,2,5,0.0,6,1,0,40
2005,136500,5,308.0,756.0,916,1,13,0.0,6,1,0,65
2006,128250,5,308.0,910.0,910,1,57,0.0,6,0,0,33
2007,144000,5,495.0,915.0,1167,1,57,0.0,6,1,0,0
2008,210000,6,440.0,1065.0,915,1,57,0.0,6,1,0,38
2009,135000,5,224.0,728.0,728,2,9,0.0,6,0,0,0
2010,128000,6,217.0,600.0,608,1,57,0.0,6,2,0,0
2011,131000,6,440.0,735.0,869,1,57,0.0,6,1,0,0
2012,113000,5,240.0,884.0,884,1,57,0.0,5,0,0,0
2013,126000,6,528.0,861.0,861,1,57,0.0,6,1,225,0
2014,132000,5,280.0,672.0,899,1,55,0.0,7,0,0,0
2015,131750,5,230.0,966.0,1014,1,15,0.0,6,1,174,0
2016,132500,5,379.0,756.0,903,1,57,0.0,6,0,25,0
2017,137500,5,180.0,939.0,939,1,3,0.0,8,0,24,0
2018,132000,7,576.0,832.0,854,1,6,0.0,5,0,48,112
2019,127500,6,560.0,884.0,959,1,57,0.0,6,1,0,0
2020,102000,6,180.0,960.0,986,1,57,0.0,5,1,0,128
